"캠페인 보고서(2026.02.01.~2026.02.28.),1738680",,,,,,,,,,,
캠페인유형,캠페인,광고그룹,키워드,PC/모바일 매체,일별,노출수,클릭수,총비용,구매완료 전환수,구매완료 전환매출액(원),평균노출순위
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.13,12,0,0,0,0,3.6
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.14,5,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.15,1,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.16,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.17,4,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.18,9,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.19,8,0,0,0,0,3.5
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.20,7,2,605,0,0,4.3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.21,2,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.22,2,0,0,0,0,6.5
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.23,14,0,0,0,0,3.6
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.24,16,0,0,0,0,4.4
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.25,7,0,0,0,0,3.3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.26,8,0,0,0,0,4.1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.27,13,0,0,0,0,3.1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),철분젤리,PC,2026.2.28,1,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.1,2,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.4,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.6,4,1,858,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.9,3,1,770,0,0,2.3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.10,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.11,3,0,0,0,0,2.3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.13,4,1,891,0,0,3.3
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.14,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.19,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.20,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.23,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.24,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.25,4,0,0,0,0,1.5
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.26,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,02. 철분제 (PC),츄어블철분제,PC,2026.2.27,3,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.1,1,0,0,0,0,7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.2,3,0,0,0,0,7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.3,1,0,0,0,0,7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.4,1,0,0,0,0,7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.5,4,0,0,0,0,6.8
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.6,2,0,0,0,0,5.5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.7,3,0,0,0,0,6.3
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.8,3,0,0,0,0,5.7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.9,1,0,0,0,0,7
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.10,3,0,0,0,0,6.3
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.11,4,0,0,0,0,6.5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.13,8,0,0,0,0,6.3
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.14,4,0,0,0,0,4.8
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.15,1,0,0,0,0,4
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.17,1,0,0,0,0,5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.18,2,0,0,0,0,5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.19,2,0,0,0,0,6.5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.20,1,0,0,0,0,6
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.23,1,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.24,1,0,0,0,0,6
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.25,2,0,0,0,0,5.5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.27,4,0,0,0,0,6.8
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),곤약밥,PC,2026.2.28,2,0,0,0,0,5.5
파워링크,#01.파워링크_브랜드키워드_자사몰,03. 드시온 곤약밥 (PC),귀리곤약밥,PC,2026.2.25,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.1,138,1,1111,0,0,4.4
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.2,283,0,0,0,0,4.4
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.3,289,0,0,0,0,4.1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.4,254,0,0,0,0,4.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.5,109,0,0,0,0,3.9
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.6,13,0,0,0,0,1.5
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.7,3,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.8,4,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.9,13,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.10,11,1,1045,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.11,11,0,0,0,0,1.1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.12,12,0,0,0,0,1.4
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.13,9,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.14,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.15,7,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.16,4,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.17,3,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.18,6,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.19,29,2,1782,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.20,11,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.21,6,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.22,4,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.23,19,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.24,11,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.25,16,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.26,8,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.27,13,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),-,PC,2026.2.28,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),MYHABIT호박보리차,PC,2026.2.12,1,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),MYHABIT호박보리차,PC,2026.2.23,1,1,66,1,25000,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗보리차,PC,2026.2.22,2,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.2,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.3,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.4,5,1,517,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.6,4,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.7,2,1,1001,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.8,1,1,902,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.9,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.19,28,5,3542,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.20,6,0,0,0,0,1.8
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.21,4,0,0,0,0,1.8
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.22,3,0,0,0,0,1.7
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.23,8,2,1045,0,0,1.9
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.24,5,1,924,0,0,1.4
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.25,9,1,748,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.26,4,1,539,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.27,3,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),마이해빗호박보리차,PC,2026.2.28,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.2,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.3,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.4,6,2,275,1,79200,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.8,3,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.9,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.10,5,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.13,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.19,18,7,1474,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.20,8,2,374,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.21,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.22,4,2,275,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.23,3,1,209,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.24,9,3,572,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.25,4,1,121,1,25000,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.26,3,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차,PC,2026.2.27,3,1,143,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,07. 호박보리차 (PC),호박보리차마이해빗,PC,2026.2.5,1,0,0,0,0,3
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.1,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.2,5,1,286,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.3,4,1,847,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.4,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.5,5,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.6,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.7,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.9,4,1,297,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.10,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.12,6,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.13,6,0,0,0,0,1.3
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.18,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.19,4,1,341,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.20,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.23,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.24,2,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),-,PC,2026.2.26,6,0,0,0,0,1.2
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.2,3,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.4,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.13,3,0,0,0,0,2
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.23,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.25,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),MYHABIT,PC,2026.2.27,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.1,7,1,781,1,88900,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.2,26,10,7161,1,67900,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.3,25,5,3509,1,164700,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.4,22,7,5423,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.5,20,3,2211,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.6,25,4,3102,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.7,3,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.8,7,2,1694,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.9,25,6,4378,2,309000,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.10,29,3,2200,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.11,20,6,4598,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.12,12,1,759,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.13,10,4,3047,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.14,2,2,1650,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.15,1,1,726,1,84900,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.17,2,1,715,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.18,5,1,660,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.19,17,6,4499,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.20,21,6,4268,1,164700,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.21,8,2,1298,1,9900,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.22,1,1,649,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.23,33,10,6490,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.24,28,6,3894,1,164700,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.25,23,4,2596,1,242100,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.26,23,10,6490,1,88900,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.27,18,2,1298,1,280800,1
파워링크,#01.파워링크_브랜드키워드_자사몰,00. 브랜드명 (PC),마이해빗,PC,2026.2.28,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,09. 슬림케어다이어트 (PC),-,PC,2026.2.1,1,0,0,0,0,1
파워링크,#01.파워링크_브랜드키워드_자사몰,09. 슬림케어다이어트 (PC),-,PC,2026.2.2,17,0,0,0,0,1
