account_id,channel,soucrce,platform,campaign_name,group_name,keyword,device,date,impressions,clicks,cost,conversions,revenue,rank,
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵클렌징티슈,모바일,2022.7.31,11,1,1144,0,0,1.2,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵클렌징폼,PC,2022.7.29,1,1,550,0,0,3,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵클렌징폼,모바일,2022.7.29,2,1,539,0,0,4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵클렌징폼,모바일,2022.7.31,5,1,572,0,0,4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵팩,PC,2022.7.25,1,1,825,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵팩,모바일,2022.7.26,1,1,616,0,0,2.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵폼클렌징,PC,2022.7.26,1,1,770,0,0,2.0 ,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵폼클렌징,PC,2022.7.27,1,1,880,0,0,1.0 ,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵폼클렌징,모바일,2022.7.27,4,1,792,0,0,2.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵폼클렌징,모바일,2022.7.30,4,1,627,0,0,1.8 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵필링,모바일,2022.7.31,1,1,341,0,0,2.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵핸드크림,모바일,2022.7.25,1,1,605,0,0,2.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵핸드크림,모바일,2022.7.30,1,1,605,3,30,2.0 ,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵핸드크림,모바일,2022.7.31,3,1,594,0,0,2.0 ,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵향수,PC,2022.7.31,1,1,495,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵향수,PC,2022.7.31,1,1,495,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵향수,모바일,2022.7.26,2,1,407,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵향수,모바일,2022.7.26,2,1,418,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵향수,모바일,2022.7.28,4,1,418,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,더페이스샵향수,모바일,2022.7.28,3,1,418,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵향수,모바일,2022.7.28,4,1,418,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵홈페이지,PC,2022.7.29,1,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샵홈페이지,모바일,2022.7.26,1,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,더페이스샾,PC,2022.7.31,2,1,462,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,독일더마테스트,모바일,2022.7.26,23,1,704,0,0,3.5,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,망고씨드,PC,2022.7.26,2,1,671,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,망고씨드,PC,2022.7.27,2,1,671,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,망고씨드실크보습클렌징폼,PC,2022.7.26,4,1,517,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수,PC,2022.7.27,1,1,484,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수,PC,2022.7.27,1,1,495,0,0,1.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,미감수,PC,2022.7.29,1,1,506,0,0,1.0 ,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,미감수,모바일,2022.7.25,6,1,484,0,0,2.0 ,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수,모바일,2022.7.28,2,1,418,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수,모바일,2022.7.28,5 ,1 ,429 ,0 ,0 ,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수,모바일,2022.7.29,3 ,1 ,341 ,0 ,0 ,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수라이트클렌징오일,PC,2022.7.25,2,1,572,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,미감수클렌징오일,PC,2022.7.25,1,1,275,0,0,3,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,미감수클렌징크림,모바일,2022.7.29,4,1,286,0,0,3,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수클렌징폼,모바일,2022.7.25,2,1,572,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수클렌징폼,모바일,2022.7.26,6,1,"1,012",1,"2,670",1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수클렌징폼,모바일,2022.7.27,4,1,1232,5,26040,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,미감수클렌징폼,모바일,2022.7.30,1,1,539,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,보들보들때필링,PC,2022.7.25,2,1,1078,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,보들보들때필링,모바일,2022.7.26,2,1,1089,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,보들보들때필링,모바일,2022.7.28,6,1,1045,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,보들보들때필링,모바일,2022.7.31,1,1,1056,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,소울시크릿블라썸,PC,2022.7.29,1,1,374,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,어프어프더페이스샵,PC,2022.7.27,1,1,77,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,어프어프더페이스샵,모바일,2022.7.26,3,1,77,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,어프어프더페이스샵,모바일,2022.7.30,2,1,77,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,어프어프더페이스샵,모바일,2022.7.30,2,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,치아씨드미스트,PC,2022.7.31,1,1,572,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,컬링에센스,모바일,2022.7.29,3,1,528,0,0,23,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,클렌징밀크,PC,2022.7.25,2,1,803,0,0,10,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅,모바일,2022.7.25,2,1,803,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅,모바일,2022.7.26,2,1,1243,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.27,4,1,1243,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.28,2,1,"1,232",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.28,3,1,"1,232",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.29,2,1,1232,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅,모바일,2022.7.29,4,1,1232,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅,모바일,2022.7.29,3,1,1232,1,21670,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.30,2,1,1221,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.30,5,1,1100,11,110,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.30,2,1,1100,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅,모바일,2022.7.31,4,1,1100,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅선스틱,PC,2022.7.27,1,1,528,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,파워롱래스팅선크림,모바일,2022.7.26,1,1,979,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅선크림,모바일,2022.7.27,2,1,836,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,파워롱래스팅선크림,모바일,2022.7.28,2,1,704,0,0,2.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,PC,2022.7.25,2,1,363,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,PC,2022.7.28,1,1,297,0,0,1.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,페이스샵,PC,2022.7.29,2,1,385,0,0,1.0 ,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,페이스샵,PC,2022.7.29,1,1,385,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,PC,2022.7.30,1,1,286,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,모바일,2022.7.30,1,1,1298,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,모바일,2022.7.31,4,1,1243,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*     더페이스샵,페이스샵,모바일,2022.7.31,2,1,1243,6,60,1,1
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,페이스샵,모바일,2022.7.31,1,1,1243,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*     더페이스샵,페이스샵,모바일,2022.7.31,2,1,1243,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.25,2,1,770,5,23440,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.25,1,1,759,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.26,4,1,737,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.27,3,1,429,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,PC,2022.7.28,2,1,231,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,PC,2022.7.28,1,1,429,1,10,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.28,2,1,792,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,PC,2022.7.29,3,1,231,6,84050,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.25,12,1,583,0,0,1.9,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.25,8,2,1166,0,0,1.9,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.26,9,1,495,0,0,1.8,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.26,7,1,561,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.27,17,1,550,0,0,1.9,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.27,13,1,440,0,0,1.8,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.27,18,1,209,1,25000,1.9,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.28,4,1,440,0,0,1.8,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.28,4,1,550,0,0,1.5,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.28,6,1,550,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.29,9,1,440,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.30,3,1,286,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.30,14,1,374,0,0,1.2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머,모바일,2022.7.30,13,1,374,0,0,1.7,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.30,18,1,396,0,0,1.8,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머,모바일,2022.7.31,6,1,231,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머데일리리페어,모바일,2022.7.29,3,1,308,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머데일리리페어모이스처10크림,모바일,2022.7.26,2,1,682,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머리커버리크림,모바일,2022.7.31,3,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머립밤,PC,2022.7.25,3,2,924,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머립밤,모바일,2022.7.30,2,1,77,0,0,1.5,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머무기자차,모바일,2022.7.26,1,1,77,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머비타11톤업크림,모바일,2022.7.26,1,1,308,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머선쿠션,모바일,2022.7.29,1,1,77,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머선크림,모바일,2022.7.25,3,2,2310,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머선크림,모바일,2022.7.27,6,1,"1,144",0,0,2.2,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머선크림,모바일,2022.7.28,1,1,1144,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머스팟,모바일,2022.7.29,2,1,319,0,0,1.5 ,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머시카,모바일,2022.7.27,2,1,209,0,0,2.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머시카,모바일,2022.7.30,5,1,154,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머어드밴스드시카수분크림,모바일,2022.7.30,3,1,726,0,0,2.7,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머어드밴스드시카수분크림,모바일,2022.7.30,2,1,726,0,0,3,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머클래리파잉,모바일,2022.7.26,5,1,374,0,0,1.6,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,닥터벨머클래리파잉,모바일,2022.7.27,4,1,462,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머클래리파잉세트,PC,2022.7.29,1,1,594,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,닥터벨머패드,PC,2022.7.26,2,1,495,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,더페이스샵닥터벨머,모바일,2022.7.28,2,1,858,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,더페이스샵닥터벨머,모바일,2022.7.28,1,1,429,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,더페이스샵닥터벨머,모바일,2022.7.29,7,1,605,0,0,1.7,2
xxx1,display ad,google,GDN,* NC 전환,*   닥터벨머,더페이스샵수분크림,모바일,2022.7.31,1,1,583,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,마룰라오일,PC,2022.7.27,2,1,781,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,시카크림,PC,2022.7.25,3,1,880,0,0,58,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   닥터벨머,아크네오알지,PC,2022.7.26,1,1,836,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,더페이스샵예화담크림,모바일,2022.7.30,2,1,132,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담,PC,2022.7.27,2,1,539,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담,PC,2022.7.29,3,1,825,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담,모바일,2022.7.25,4,1,385,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담,모바일,2022.7.25,10,1,319,0,0,2.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담,모바일,2022.7.25,4,2,770,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담,모바일,2022.7.27,5,1,385,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담,모바일,2022.7.29,5,2,704,0,0,1.6,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담,모바일,2022.7.29,6,1,385,4,94430,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담,모바일,2022.7.31,4,1,385,8,80,1.8,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담때필링,모바일,2022.7.28,5,1,220,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담에센스,모바일,2022.7.31,1,1,176,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담에센스,모바일,2022.7.31,4,1,451,0,0,1.5,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담에센스립밤,PC,2022.7.25,4,1,374,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담천삼송이,모바일,2022.7.26,3,1,385,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담천삼송이크림,PC,2022.7.25,1,1,616,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.25,5,1,286,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.26,4,1,297,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.26,3,1,297,0,0,2.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담환생고,모바일,2022.7.27,1,1,297,0,0,2.0 ,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담환생고,모바일,2022.7.27,7,1,297,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.27,4,1,297,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.27,4,1,297,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.28,4,1,297,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.30,6,2,594,0,0,1.8,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담환생고,모바일,2022.7.30,5,1,297,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담환생고,모바일,2022.7.31,6,1,297,0,0,1.8,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고,모바일,2022.7.31,5,1,297,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고보윤유액,모바일,2022.7.27,3,1,165,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고보윤유액,모바일,2022.7.31,1,1,187,0,0,1.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*   예화담,예화담환생고보윤크림,PC,2022.7.25,1,1,484,0,0,1.0 ,1
xxx1,display ad,google,GDN,* NC 전환,*   예화담,예화담환생고화윤진액,PC,2022.7.26,2,1,77,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*   예화담,환생고화윤진액,PC,2022.7.27,1,1,583,0,0,1.0 ,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP,모바일,2022.7.26,15,1,715,0,0,3.9 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP,모바일,2022.7.26,11,1,715,0,0,4.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNPLABORATORY,모바일,2022.7.26,4,1,308,0,0,3.0 ,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNPLABORATORY,모바일,2022.7.30,4 ,1 ,374 ,0 ,0 ,3,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNPLABORATORY,모바일,2022.7.31,6 ,1 ,374 ,0 ,0 ,3,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNPRX,모바일,2022.7.25,5 ,1 ,396 ,0 ,0 ,3.8,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP마데카소사이드,모바일,2022.7.29,8 ,1 ,253 ,0 ,0 ,2.8,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP밀크토닝필,PC,2022.7.31,2 ,1 ,539 ,0 ,0 ,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP밀크필,모바일,2022.7.25,15 ,1 ,473 ,0 ,0 ,1.7,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP밀크필,모바일,2022.7.27,3 ,1 ,473 ,0 ,0 ,1.3,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP밀크필,모바일,2022.7.31,1 ,1 ,473 ,0 ,0 ,3,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP밀크필,모바일,2022.7.31,159 ,2 ,946 ,0 ,0 ,2.7,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP밀크필,모바일,2022.7.31,305 ,2 ,946 ,0 ,0 ,2.6,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP비타,모바일,2022.7.25,2 ,1 ,968 ,0 ,0 ,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP선크림,PC,2022.7.25,3 ,1 ,"1,012 ",0 ,0 ,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP선크림,모바일,2022.7.28,3 ,1 ,"1,826 ",0 ,0 ,1,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP선크림,모바일,2022.7.30,1 ,1 ,"1,837 ",0 ,0 ,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP앰플마스크팩,PC,2022.7.27,1 ,1 ,803 ,0 ,0 ,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP토너,모바일,2022.7.30,1,1,"1,364",0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP팜슈티컬,PC,2022.7.28,1,1,825,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP팜슈티컬,모바일,2022.7.26,1,1,1276,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP팩,모바일,2022.7.26,1,1,286,0,0,3,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP프로폴리스앰플,PC,2022.7.29,1,1,605,0,0,3,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,CNP프로폴리스앰플,모바일,2022.7.29,1,1,671,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP프로폴리스크림,PC,2022.7.29,1,1,660,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP프로폴리스크림,모바일,2022.7.29,1,1,462,0,0,4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,CNP하이드로세라딥세럼,모바일,2022.7.25,2,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,비타비에너지젤크림,모바일,2022.7.31,3,1,77,0,0,1.7,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,씨앤피프로폴리스앰플미스트,모바일,2022.7.28,1,1,2277,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,씨앤피프로폴리스에너지앰플,모바일,2022.7.29,1,1,1771,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,인비저블필링부스터,모바일,2022.7.25,3,1,1331,0,0,1.3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,PC,2022.7.25,12,1,517,0,0,6,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박닥터알투,모바일,2022.7.28,3,1,473,0,0,4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박로션,모바일,2022.7.26,2,1,561,0,0,4,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박마데카,모바일,2022.7.25,3,1,407,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박뮤제너앰플,PC,2022.7.29,3,1,957,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.7.25,4,1,550,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.7.31,1,1,715,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박선크림,모바일,2022.7.25,20,1,671,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박에센스,모바일,2022.7.28,4,1,2189,0,0,1,1
